propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,floor,exterior,neighborhood,hasLift,newDevelopmentFinished,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.parkingSpacePrice
109414082,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/56/b6/1373954940.webp,NA,50,43000,countryHouse,sale,125,1,1,C-25 s/n,Murcia,Mula,NA,es,37.8996,-1.502,TRUE,https://www.idealista.com/inmueble/109414082/,"**Finca Rústica en Venta en EL BERRO, Barranco Valdeparra (ES-ES)** Descubre esta fantástica finca rústica ubicada a 1,5 km de la pintoresca localidad del BERRO (Alhama de Murcia). Situada en el hermoso barranco de Valdelaparra, esta propiedad es un verdadero paraíso para los amantes de la naturaleza y el campo. Con una superficie total de 8.500 m², tendrás espacio de sobra para disfrutar de la tranquilidad y la belleza del entorno. La construcción de 120 m², aunque necesita reformas, ofrece un gran potencial para convertirse en la vivienda habitual de tus sueños o en un acogedor refugio de fines de semana. Con un diseño sencillo, cuenta con un dormitorio y un baño, además de una chimenea que aportará calidez en los días más frescos. La finca no dispone de agua potable ni de acometida a la red general, pero dispone de instalación interior preparada para un generador de gasoil. Imagina las posibilidades que ofrece este lugar: paseos por la naturaleza, cultivos propios o simplemente disfrutar del aire puro en un entorno rural. No dejes pasar la oportunidad de transformar este espacio en tu hogar ideal. ¡Ven a visitarla y déjate enamorar por su encanto!",FALSE,renew,FALSE,344,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,43000,€,NA,NA,NA,NA,NA,countryHouse,countryHouse,Mula,Finca rústica en C-25 s/n,NA,NA
110721049,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/7e/36/1415980665.webp,89259,11,40500,flat,sale,121,3,1,calle Quico y Maldonado,Murcia,Águilas,Las Majadas-Las Molinetas-Labradorcico,es,37.4109,-1.584,FALSE,https://www.idealista.com/inmueble/110721049/,"Producto especial para inversores - no se puede visitar - Inmueble SIN POSESIÓN - Aconsejamos asesoramiento legal. Piso en venta en Aguilas, en la provincia de Murcia, con una superficie construida de 121,71 m² y una superficie útil de 90 m². Se compone de pasillo distribuidor, salón-estar-comedor, 3 dormitorios, cocina con tendedero, 1 baño y terraza. Estas operaciones requieren una serie de requisitos detallados a continuación: 1º. - No permite hipoteca. 2º. - Esta propiedad no se puede ver ni visitar interiormente. 3º. - No disponemos de fotos del interior del inmueble. 4º. - no tenemos información sobre el estado de ocupación del inmueble. Consulta nuestras condiciones de financiación hechas a tu medida. Entra en Nolon para ver todos los inmuebles en venta. Referencia interna: 89259.",FALSE,good,FALSE,335,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,NA,40500,€,NA,NA,NA,TRUE,TRUE,flat,NA,"Las Majadas-Las Molinetas-Labradorcico, Águilas",Piso en calle Quico y Maldonado,NA,NA
109955039,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/dd/bf/1390807036.webp,379064,13,37400,flat,sale,82,3,2,calle Pianista Adolfo Olivares Soto,Murcia,Águilas,Las Majadas-Las Molinetas-Labradorcico,es,37.414,-1.5832,FALSE,https://www.idealista.com/inmueble/109955039/,"CESIÓN DE REMATE. Producto especial para inversores - no se puede visitar - Inmueble SIN POSESIÓN - Aconsejamos asesoramiento legal.  Piso en venta en Aguilas, en la provincia de Murcia, con una superficie construida de 81 m². Distribuido en 3 dormitorios y 2 baños.  Estas operaciones requieren una serie de requisitos detallados a continuación: 1º. - No permite hipoteca. 2º. - Esta propiedad no se puede ver ni visitar interiormente. 3º. - No disponemos de fotos del interior del inmueble. 4º. - no tenemos información sobre el estado de ocupación del inmueble.  Entra en Nolon para ver todos los inmuebles en venta.  Referencia interna: 379064.",FALSE,good,FALSE,456,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,37400,€,NA,NA,NA,NA,NA,flat,NA,"Las Majadas-Las Molinetas-Labradorcico, Águilas",Piso en calle Pianista Adolfo Olivares Soto,NA,NA
109257036,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/1c/53/1368915382.webp,17673-2045,13,70000,flat,sale,115,3,2,calle Arpón (Barrio Las Maravillas),Murcia,Cehegin,NA,es,38.0913,-1.7983,FALSE,https://www.idealista.com/inmueble/109257036/,"¡ Bajo con patio! Amplio piso de 115 m² para reformar a la venta en Cehegín, Murcia. La vivienda está distribuida en salón-comedor, tres dormitorios, cocina, dos cuartos de baño, patio y vestíbulo. Además, se comercializa con un trastero anejo y con plazas de garaje. Cuenta con suelos de gres y tarima, ventanas de aluminio, puertas interiores de pino, armarios empotrados.. . Precisa pequeñas actualizaciones para entrar a vivir, pero ofrece muchas posibilidades. Es una planta baja en un bloque sin ascensor. Buenas comunicaciones por carretera (RM-15) y transporte público. Próximo a todo tipo de servicios e infraestructuras como centros educativos (Instituto de Educación Secundaria IES Vega del Argos), comercios, supermercados, farmacias, zonas verdes... SIN COMISIÓN.",FALSE,renew,FALSE,609,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,bj,TRUE,NA,FALSE,NA,70000,€,NA,NA,NA,TRUE,TRUE,flat,NA,Cehegin,Piso en calle Arpón (Barrio Las Maravillas),NA,NA
111066996,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/3a/09/1424307520.webp,CH-123,49,66000,chalet,sale,50,1,1,"vereda del Chocolate, 117",Murcia,Murcia,Pedanías Este,es,38.0021,-1.049,TRUE,https://www.idealista.com/inmueble/111066996/,"LOS RAMOS Parcela Urbana de 520m², acondicionada como zona de recreo con una caravana de 40m, zona de barbacoa y resto de parcela con árboles varios Dicha parcela se encuentra vallada en su totalidad con puerta de acceso. Con respecto a los suministros de luz y agua, cuenta con placas solares con acumulador y un depósito de agua de 11.000m³. La finca si dispone de riego de acequia. Está bien comunicada y en su entorno se encuentra viviendas, a tan solo 20 minutos de Murcia. Donde podrás disfrutar de la Huerta de Murcia con unas vistas increíbles a la montaña.  INFORMACION sin ningún tipo de compromiso llamando al  HONORARIOS DE AGENCIA A CONSULTAR Los precios y ofertas presentados no son vinculantes y pueden estar sujetos a cambios.",TRUE,good,FALSE,1320,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,Los Ramos,NA,NA,66000,€,NA,NA,NA,TRUE,TRUE,chalet,independantHouse,"Los Ramos, Murcia","Casa independiente en vereda del Chocolate, 117",NA,NA
110455969,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/2b/12/1405508351.webp,1443,41,289950,chalet,sale,299,4,2,"Diseminado Purias, 678",Murcia,Lorca,La Hoya-Almendricos-Purias,es,37.5711,-1.6734,TRUE,https://www.idealista.com/inmueble/110455969/,"1443. Imagina despertar cada día rodeado de tranquilidad, privacidad y espacio exterior, sin renunciar a una buena conexión con Lorca y la costa. En un entorno de campo sereno, a pocos minutos de Purias, LORDHOUSE Asesores Inmobiliarios, inmobiliaria en Lorca, presenta en exclusiva esta atractiva casa de campo independiente, ideal tanto como vivienda habitual como segunda residencia o incluso como propiedad para recibir familiares e invitados. La vivienda se ubica sobre una parcela totalmente vallada de 928 m² y cuenta con una superficie construida aproximada de 299 m², distribuida en dos niveles con accesos independientes. La planta principal dispone de tres dormitorios, un baño y una agradable zona de día compuesta por cocina-comedor equipada, donde una estufa de leña aporta un ambiente cálido y acogedor. La planta superior, accesible mediante escalera exterior, alberga varias estancias, una de ellas ya acondicionada como dormitorio de gran tamaño, con gran potencial para convertirse en apartamento de invitados, zona de ocio o espacio independiente. El exterior convierte esta propiedad en una opción especialmente interesante para quienes valoran el disfrute al aire libre. Encontramos una piscina privada de 10 x 5 metros, amplia cocina de verano junto a la piscina con barbacoa, horno de leña, horno eléctrico y zona de comedor, además de baño exterior, cenador, gran terraza sombreada, porche cubierto con acceso directo a la cocina, cochera para dos vehículos y garaje cerrado actualmente destinado a trastero. Entre sus características destacan ventanas de madera, aire acondicionado en cocina-comedor y salón, suministro de agua y electricidad, internet activo y buen estado general de conservación. La zona ofrece el equilibrio que muchos compradores buscan: campo, privacidad y buena comunicación. La propiedad se encuentra cerca de una población con servicios como bares, restaurantes, carnicería, panadería, parque, colegio, centro de salud y farmacia. Además, está situada a unos 5-6 minutos en coche de Purias, a menos de 15 minutos de Lorca y aproximadamente a 20 minutos de Águilas y del mar, lo que la convierte en una excelente opción para quienes desean comprar casa en Lorca con fácil acceso a la Costa Cálida. Si buscas una vivienda con terreno, piscina, espacios para disfrutar con familia y amigos y el respaldo de una agencia con gran reconocimiento local, esta puede ser una oportunidad muy interesante. En LORDHOUSE Asesores Inmobiliarios trabajamos para que vender casa en Lorca o comprar piso en Lorca y su entorno sea un proceso profesional, claro y acompañado de principio a fin. Además, en la web de LORDHOUSE puedes encontrar más propiedades o solicitar la vivienda que deseas. Certificado energético: Consumo E · Emisiones E. IBI aproximado: 222 € anuales. LORDHOUSE Asesores Inmobiliarios · Av. Juan Carlos I, 32 · Pasaje Gaudí · 30800 Lorca, Murcia. La excelente reputación de LORDHOUSE en Google respalda nuestro compromiso diario con propietarios y compradores. Información meramente orientativa y no contractual. Superficies, características y equipamiento podrán variar respecto a Catastro, Registro, Escritura o realidad física, por lo que deberán ser comprobados por el interesado en visita. Precio no incluye impuestos, gastos de compraventa ni honorarios profesionales y puede estar sujeto a cambios. Disponemos de valoración gratuita, gestión integral hasta escritura, asesoramiento financiero, recorridos 360º, CEE, herencias, mediciones, segregaciones y servicios jurídicos. Las fotografías pueden haber sido mejoradas visualmente sin alterar contenido ni estructura. LORDHOUSE, marca registrada por el Ministerio de Industria, Comercio y Turismo, n.º 4.158.495.  ref:1443.",TRUE,good,FALSE,970,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,289950,€,NA,NA,NA,TRUE,TRUE,chalet,independantHouse,"La Hoya-Almendricos-Purias, Lorca","Casa independiente en Diseminado Purias, 678",NA,NA
108451941,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/15/a4/1420226036.webp,NA,21,265000,flat,sale,59,3,2,"Urbanización Campo Norte, 1",Murcia,Cartagena,Mar de Cristal-Cabo de Palos,es,37.6014,-0.8035,TRUE,https://www.idealista.com/inmueble/108451941/,"Esta apartamente distribuida de forma creativa en la comunidad de Los Miradores ofrece una ubicación central privilegiada a poca distancia de muchas de las comodidades de La Manga Club, incluido el Centro de Tenis. La planta baja cuenta con una acogedora sala de estar que se abre a una terraza comedor, conectada con una moderna cocina de concepto abierto, proporcionando un espacio perfecto para entretenerse o relajarse. Un corto tramo de escaleras lleva a un amplio dormitorio doble con vestidor y baño, ofreciendo privacidad y confort. Otro tramo de escaleras conduce a un rellano con galería, donde se encuentran dos dormitorios adicionales, uno con su propio vestidor, y un segundo baño, asegurando amplio espacio para la familia e invitados. La propiedad incluye derechos deportivos para dos personas, mejorando tu acceso a las instalaciones del club, y se beneficia de bajos costos de mantenimiento, lo que la convierte en una opción económica para unas vacaciones. Impecablemente presentado, este apartamento es ideal como una casa de vacaciones práctica y elegante en el corazón de La Manga Club.",FALSE,good,FALSE,4492,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,1,TRUE,La Manga Club-Atamaría,FALSE,NA,265000,€,NA,NA,NA,NA,NA,flat,NA,"La Manga Club-Atamaría, Cartagena","Piso en Urbanización Campo Norte, 1",NA,NA
110782939,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/4a/3a/1415369214.webp,276,22,186000,flat,sale,110,3,2,calle Iberia,Murcia,Águilas,Las Lomas-Las Yucas,es,37.3994,-1.5951,FALSE,https://www.idealista.com/inmueble/110782939/,"Si busca una piso en propiedad, en segunda linea de mar en la Bahía de Poniente de Águilas ¡esta es su oportunidad! . Fincas Montemar pone a la venta EN EXCLUSIVA esta amplia vivienda situada a escasos metros de la playa, del centro de la ciudad, y de todos los servicios y zonas de ocio que usted pueda necesitar. El edificio cuenta con ascensor y salida directa a la calle.  Dicha vivienda se distribuye en un amplio salón-comedor, cocina independiente completamente amueblada y equipada, lavadero con espacio suficiente, tres dormitorios dobles amplios y luminosos y dos baños completos uno de ellos con bañera y el otro con pie de ducha. Si quiere conseguir su hogar ideal para todo el año o disfrutar de una vivienda de vacaciones muy cerca de la playa, ¡esta es su oportunidad! No lo dude y contáctenos para concertar una visita. El precio no incluye los honorarios de la agencia ni los gastos de la compra y venta. Ubicada en Águilas, situado en la costa del mar Mediterráneo, dentro de la Costa Cálida, en la comarca del Alto Guadalentín, cuenta una franja litoral de 28 km y ubicada en las faldas del hermoso castillo de San Juan de las Águilas, limitando al Oeste con la Provincia de Almería. Esta localidad ha estado poblada desde la época paleolítica, y otras muchas culturas antiguas como la fenicia, romana y musulmana han dejado también sus huellas aquí, destacando especialmente los restos romanos como las Termas halladas en pleno centro. Fincas Montemar Tu hogar, nuestro compromiso Encuentra más en.",FALSE,good,FALSE,1691,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,4,TRUE,NA,TRUE,NA,186000,€,206000,20000,10,NA,NA,flat,NA,"Las Lomas-Las Yucas, Águilas",Piso en calle Iberia,NA,NA
110973931,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/7d/6b/1422291533.webp,1093,22,114900,flat,sale,90,3,1,"calle Agustín Tárraga Ortega, 66",Murcia,Puerto Lumbreras,NA,es,37.5536,-1.8144,TRUE,https://www.idealista.com/inmueble/110973931/,"TU OPORTUNIDAD DE ESTRENAR: PISO MODERNO, BIEN DISTRIBUIDO Y LLENO DE LUZ! ¿Buscas un hogar donde cada detalle sea a tu gusto? Hay viviendas que te lo dan todo hecho, y hay otras que te ofrecen LA LIBERTAD DE CREAR EL ESPACIO QUE SIEMPRE IMAGINASTE. Comprarcasa Lorca tiene para ti este espectacular PISO A ESTRENAR de 131 m2 en una de las zonas más tranquilas y familiares de PUERTO LUMBRERAS, a un paso de colegios y zonas verdes. Aquí la AMPLITUD y la LUZ NATURAL son las auténticas protagonistas: SALÓN Y COCINA TIPO OFFICE: Un espacio inmenso y totalmente diáfano donde el salón y la zona de cocina se fusionan en un diseño tipo office. Es el lugar ideal para quienes aman los espacios modernos y conectados, con luz fluyendo por cada rincón y una cómoda galería independiente para tu zona de colada. Dispone de TRES AMPLIOS DORMITORIOS, todos con una distribución cuadrada y funcional que permite aprovechar cada metro cuadrado al máximo para tu total comodidad. BAÑO COMPLETO impecable con bañera, perfecto para tus momentos de relax y cuidado personal. GARAJE PRIVADO: Olvídate de los problemas de espacio; la propiedad incluye una plaza de garaje cómoda y con acceso directo, aportando ese plus de confort que buscas en tu día a día. Este piso es la base perfecta para quienes no se conforman con lo estándar y quieren estrenar una vivienda con las mejores calidades en una ubicación estratégica. En COMPRARCASA LORCA te acompañamos paso a paso —desde la financiación hasta la entrega de llaves— para que tu única preocupación sea elegir cómo vas a decorar tu nuevo hogar. ¡VEN A DESCUBRIRLO ANTES DE QUE SE ESCAPE! Agenda tu visita hoy mismo y empieza a proyectar tu futuro aquí.",TRUE,good,FALSE,1277,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,TRUE,NA,114900,€,NA,NA,NA,TRUE,TRUE,flat,NA,Puerto Lumbreras,"Piso en calle Agustín Tárraga Ortega, 66",NA,NA
110909929,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/e0/81/1419332904.webp,V690,23,187000,flat,sale,102,4,2,calle Ángel Bruna,Murcia,Cartagena,Cartagena,es,37.6125,-0.9866,FALSE,https://www.idealista.com/inmueble/110909929/,"GESTMURO presenta en exclusiva esta vivienda situada en la codiciada zona de Angel Bruna, ideal para quienes buscan un hogar que puedan personalizar a su gusto. Este piso ofrece una distribución funcional exterior y muy luminosa, con un amplio salón que se abre a un balcón, perfecto para disfrutar del aire libre. La propiedad cuenta con cuatro espaciosos dormitorios: uno doble y tres individuales, incluyendo uno con armario empotrado. La cocina es generosa en tamaño e incluye acceso a una galería útil. Con un baño completo y otro aseo adicional, este espacio está diseñado pensando en la comodidad familiar. Los acabados incluyen suelo de terrazo duradero y papel pintado fácil de retirar para facilitar futuras reformas según sus preferencias estéticas. Ubicada estratégicamente cerca de todos los servicios necesarios como supermercados, colegios, universidades y transporte público hace aún más atractiva esta opción residencial o inversión inmobiliaria adecuada tanto para familias como jóvenes profesionales por igual. Tenga presente que aunque requiere actualización, puede transformarse fácilmente en el hogar soñado gracias a su potencial inigualable. El edificio dispone de ascensor y terraza comunitaria. En los gastos de comunidad va incluida el agua. Si estas interesado nos dudes en llamarnos! Estaremos encantados de enseñártela! Por orden expreso del propietario, GESTMURO Inmobiliaria, comercializa este inmueble en EXCLUSIVA, sin interferencias de terceros. Por este motivo, se ruega no molestar al propietario, a los ocupantes de la propiedad o a los vecinos. Si es agente inmobiliario y tiene un cliente para este inmueble, llámenos: estaremos encantados de colaborar. Los precios pueden estar sujetos a cambios. Los gastos de compra-venta y honorarios de la agencia no están incluidos en el precio de venta.",FALSE,renew,FALSE,1833,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,1,TRUE,Ensanche,FALSE,NA,187000,€,NA,NA,NA,NA,NA,flat,NA,"Ensanche, Cartagena",Piso en calle Ángel Bruna,NA,NA
110647931,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/b7/26/1411220544.webp,NA,38,272000,flat,sale,126,2,2,"CL DEL NORTE-UR CAMPO GOLF, 4",Murcia,Cartagena,Mar de Cristal-Cabo de Palos,es,37.597,-0.807,TRUE,https://www.idealista.com/inmueble/110647931/,"This beautiful two bedroom, two bathroom apartment in the Las Palmeras community of La Manga Club offers easy ground-level access and has been well maintained to a high standard. The apartment features a modern kitchen with new appliances and a fresh, light feel throughout. The lounge/diner is spacious and has access to a private terrace from the lounge. Situated in a quiet, private area of the resort, it is still just a short walk from La Manga Club’s main facilities, including the recently renovated Racquet Centre with tennis and padel courts. Bellaluz Square, with its bars and restaurants, is nearby, as are the La Plaza and Las Sabinas commercial areas, offering plenty of amenities. Residents also have access to the community swimming pool, making this apartment an excellent choice for those looking for both privacy and convenience. Community fee: 2889€ per year. Sports Rights/ClubFees: 1.588, 06€ per year 2026.",FALSE,good,FALSE,2159,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,bj,TRUE,La Manga Club-Atamaría,FALSE,NA,272000,€,NA,NA,NA,NA,NA,flat,NA,"La Manga Club-Atamaría, Cartagena","Piso en CL Del Norte-ur Campo Golf, 4",NA,NA
110548928,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/f8/cc/1408297383.webp,TOURIN01552,65,425000,chalet,sale,328,6,5,"camino de los Cletos, 12",Murcia,Santomera,NA,es,38.1198,-1.0573,TRUE,https://www.idealista.com/inmueble/110548928/,"Magnífica vivienda con altas calidades en La Matanza (Santomera, Murcia), ubicada en un entorno tranquilo y natural con proyecto ya presupuestado de piscina privada.  La vivienda se sitúa a unos 20 minutos de Murcia capital con excelente acceso a la autovía A-7. El Aeropuerto de Murcia se encuentra a unos 30min y el de Alicante a menos de una hora. Chalet independiente de 3 plantas con amplio terreno y arbolado de unos 2000m2, lugar de paz y tranquilidad. La vivienda se compone de 6 habitaciones y 5 baños completos, un salón-comedor amplio de 65m2 pegado a su cocina inmensa de casi 25m2, ideal para familias grandes. La zona exterior es espectacular con barbacoa, jardín, etc. El sótano está previsto para zona de juegos, música, diversión y entretenimiento. Un lugar idóneo para reunirse con amigos… Ambiente residencial y rural, muy valorado por quienes buscan tranquilidad, vistas despejadas y un entorno agradable, sin renunciar a servicios cercanos. Santomera cuenta con supermercados, colegios, centros de salud y restauración, todo a pocos minutos en coche. Aparcamiento privado para varios coches. Ideal para vivienda habitual o segunda residencia, zona residencial donde disfrutar de los 300 días de sol al año y del estilo de vida mediterráneo. ¡Ven a visitarlo! No podemos contarle todo, le invitamos a descubrir YA este hogar de lujo de lunes a viernes de 9 a 14 y de 16 a 19 con cita previa, sin esperas. El precio de venta publicado no incluye impuestos ni gastos asociados a la operación, que serán asumidos por la parte compradora conforme a la legislación vigente. De forma orientativa, estos costes son: * Impuesto sobre Transmisiones Patrimoniales (ITP): con carácter general, el 8 % en Murcia, calculado sobre el mayor valor entre el precio de compraventa y el valor de referencia catastral (si este fuese superior). * Gastos de notaría: derivados de la escritura pública de compraventa y copias correspondientes (importe aproximado: 1200 €). * Gastos de inscripción en el Registro de la Propiedad: aproximadamente 500 €. * Gastos de gestoría: tramitación administrativa de la operación (importe aproximado: 350 €). Los honorarios de agencia inmobiliaria son asumidos íntegramente por la parte vendedora, por lo que no suponen ningún coste adicional para el comprador. En caso de que procedan tipos reducidos de impuesto ITP, se aplicarán conforme a la normativa autonómica vigente en la Comunidad de Murcia. El presente documento tiene carácter meramente informativo, orientativo y no vinculante, por lo que no supone información contractual alguna, siendo su uso estrictamente comercial. Tourinmobiliarias Pertenece al Registro de Agentes de intermediación Inmobiliaria de la Comunidad Valenciana RAICV 3095 y a la Asociación Profesional de Expertos Inmobiliarios. Agentes (Experto nº 3082).",FALSE,good,FALSE,1296,TRUE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,425000,€,NA,NA,NA,TRUE,TRUE,chalet,independantHouse,Santomera,"Casa independiente en camino de los Cletos, 12",NA,NA
110565922,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/5a/ae/1408819933.webp,6,8,125500,flat,sale,54,1,1,"calle Arquitecto Jaime Bort, 1",Murcia,Murcia,Norte,es,37.9939,-1.1178,TRUE,https://www.idealista.com/obra-nueva/110565922/,"Apartamento de obra nueva en La Flota – Luz, comodidad y ubicación top Se vende apartamento de nueva construcción en una de las zonas más demandadas: La Flota, Murcia. Una vivienda moderna, luminosa y con una distribución muy bien aprovechada, perfecta tanto para inversión como para quienes buscan independizarse. Características principales: Vivienda muy luminosa Cocina amueblada en color blanco (sin electrodomésticos) Pintura lisa plastificada en blanco, acabados limpios y actuales Espacios bien distribuidos, funcionales y acogedores Situado en una zona con todos los servicios: comercios, supermercados, zonas verdes, centros educativos y todo lo necesario para el día a día. Además, cuenta con parada de tranvía muy cerca, lo que facilita una conexión rápida con el resto de la ciudad. Ideal como inversión por su alta demanda en la zona o como tu primer hogar. Para más información, no dudes en contactar. ¡Ven a visitarlo! La información contenida en este anuncio tiene carácter meramente informativo y no contractual. Gastos no incluidos en el precio: El precio anunciado no incluye impuestos (ITP o IVA, según corresponda), gastos de notaría, registro de la propiedad ni honorarios de la agencia inmobiliaria. Para cualquier duda, estamos a su disposición.",TRUE,newdevelopment,TRUE,2324,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,bj,TRUE,La Flota,TRUE,FALSE,125500,€,NA,NA,NA,NA,NA,flat,NA,"La Flota, Murcia","Piso en calle Arquitecto Jaime Bort, 1",NA,NA
110973902,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/d6/47/1422292226.webp,1092,22,114900,flat,sale,90,3,1,"calle Agustín Tárraga Ortega, 70",Murcia,Puerto Lumbreras,NA,es,37.5534,-1.8146,TRUE,https://www.idealista.com/inmueble/110973902/,"¡ESTRENA EL HOGAR QUE SIEMPRE SOÑASTE EN LA MEJOR ZONA DE PUERTO LUMBRERAS! Hay quienes buscan una casa ya hecha, y quienes prefieren la EXCLUSIVIDAD DE ESTRENAR CADA RINCÓN. Si eres de los segundos, este piso de 131 m2 es la oportunidad que estabas esperando para diseñar tu vida desde cero. Comprarcasa Lorca te ofrece este amplio piso a estrenar EN UNA UBICACIÓN PRIVILEGIADA de Puerto Lumbreras, rodeado de colegios, parques y todos los servicios esenciales. Un espacio lleno de LUZ que destaca por su AMPLITUD y COMODIDAD: GRAN SALÓN CON COCINA TIPO OFFICE: El corazón de la vivienda es un espacio generoso y diáfano que integra el salón-comedor con la zona de cocina. Este diseño tipo office es ideal para quienes buscan un hogar moderno, donde la luz fluye sin barreras y donde podrás diseñar la cocina de tus sueños integrada en el ambiente principal. Además, cuenta con una práctica galería independiente. TRES DORMITORIOS: Habitaciones amplias y bien distribuidas, pensadas para ofrecer el máximo descanso y privacidad a toda la familia. BAÑO COMPLETO: Equipado con una cómoda bañera, ideal para desconectar al final del día. PLAZA DE GARAJE: Incluye una plaza de garaje de muy fácil acceso, para que olvidarte de buscar aparcamiento sea una realidad desde el primer día. Esta vivienda es el escenario perfecto para quienes valoran las calidades nuevas y la libertad de personalizar su próximo hogar en una ubicación inmejorable. En COMPRARCASA LORCA nos encargamos de todo el proceso —gestión, financiación y firma— para que estrenar tu piso sea una experiencia sencilla y emocionante. ¡NO ESPERES MÁS Y VEN A VISITARLO! Da el primer paso hacia la casa que siempre has querido.",TRUE,good,FALSE,1277,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,TRUE,NA,114900,€,NA,NA,NA,TRUE,TRUE,flat,NA,Puerto Lumbreras,"Piso en calle Agustín Tárraga Ortega, 70",NA,NA
110381892,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/3f/48/1426882346.webp,RYP-0179501,23,139000,flat,sale,98,3,1,calle José Paredes,Murcia,Murcia,Pedanías Este,es,37.9405,-1.1443,FALSE,https://www.idealista.com/inmueble/110381892/,"Presentamos a continuación este luminoso piso a reformar en La Alberca. ZONA COMUNITARIA de barbacoa y patio ideal para familias. El mismo se encuentra en una 3era planta con ascensor se compone de la siguiente forma: Amplio salón que comunica con la cocina mediante abertura estilo pasaplatos (Dicho salón cuenta con salida a un amplio balcón con vistas despejadas) Cocina con salida a lavadero (frente a la cocina en el pasillo tendremos un lugar destinado a despensa) 2 Habitaciones simples. 1 Habitación doble. Baño completo con bañera. Esta propiedad tiene como una de sus mayores virtudes el ser toda exterior y muy buena corriente de aire. La vivienda se vende libre de cargas y deudas. La vivienda se vende con suministros de agua y luz dados de baja. Llámanos para más información. No dudes en contactarnos para agendar una visita. LA CASA SE VENDE LIBRE DE CARGAS, LIBRE DE DEUDAS Y SIN SUMINISTROS DE LUZ Y AGUA. Esta vivienda está siendo comercializada en EXCLUSIVA por nuestra Agencia Inmobiliaria. El precio no incluye lo siguiente: Gestión de servicios de la agencia inmobiliaria, ITP y otros gastos de compraventa (Notaría, Gestoría y Registro). El mobiliario y los vehículos que puedan aparecer en las fotografías aquí publicadas no se encuentra incluido en el precio de venta. La oferta está sujeta a cambios de precio o retirada del mercado sin previo aviso por ser nosotros simplemente intermediarios y no propietarios.",FALSE,renew,FALSE,1418,TRUE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,3,TRUE,La Alberca,TRUE,NA,139000,€,NA,NA,NA,NA,NA,flat,NA,"La Alberca, Murcia",Piso en calle José Paredes,NA,NA
